"2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5cc48065: startup date [Tue Oct 03 14:56:25 KRAT 2017]; root of context hierarchy
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Looking for request mappings in application context: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5cc48065: startup date [Tue Oct 03 14:56:25 KRAT 2017]; root of context hierarchy
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 4 request handler methods found on class ru.danileyko.controller.DataController: {public java.lang.String ru.danileyko.controller.DataController.getStatus()={[/sshtest]}, public java.lang.String ru.danileyko.controller.DataController.getUser()={[/user]}, public java.util.List ru.danileyko.controller.DataController.getPortStatus()={[/portstatus]}, public java.util.List ru.danileyko.controller.DataController.getDevices()={[/alldev]}}
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sshtest]}" onto public java.lang.String ru.danileyko.controller.DataController.getStatus()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user]}" onto public java.lang.String ru.danileyko.controller.DataController.getUser()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/portstatus]}" onto public java.util.List<ru.danileyko.reports.ReportStatusOfPort> ru.danileyko.controller.DataController.getPortStatus()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alldev]}" onto public java.util.List<ru.danileyko.model.Device> ru.danileyko.controller.DataController.getDevices()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 2 request handler methods found on class org.springframework.boot.autoconfigure.web.BasicErrorController: {public org.springframework.http.ResponseEntity org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)={[/error]}, public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)={[/error],produces=[text/html]}}
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@249c680d]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : macCustomer._ru_danileyko_model_ClientStatus_macCustomer.mac
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : port
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : status
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : updatetime
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vlan
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(collection=ru.danileyko.model.DevPort.clientStatus)
    - Returns
       - CollectionReturnImpl(collection=ru.danileyko.model.DevPort.clientStatus, querySpaceUid=<gen:0>, path=[ru.danileyko.model.DevPort.clientStatus])
          - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.ClientStatus, querySpaceUid=<gen:1>, path=[ru.danileyko.model.DevPort.clientStatus].<elements>)
             - EntityAttributeFetchImpl(entity=ru.danileyko.model.MacCustomer, querySpaceUid=<gen:2>, path=[ru.danileyko.model.DevPort.clientStatus].<elements>.macCustomer)
                - CompositeAttributeFetchImpl(composite=ru.danileyko.model.MacCustomer, querySpaceUid=<gen:3>, path=[ru.danileyko.model.DevPort.clientStatus].<elements>.macCustomer._ru_danileyko_model_ClientStatus_macCustomer)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=ru.danileyko.model.DevPort.clientStatus)
          - SQL table alias mapping - clientstat0_
          - alias suffix - 0_
          - suffixed key columns - {device_ip2_0_0_, ifname3_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ru.danileyko.model.ClientStatus)
                - SQL table alias mapping - clientstat0_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
                - JOIN (JoinDefinedByMetadata(macCustomer)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=ru.danileyko.model.MacCustomer)
                      - SQL table alias mapping - maccustome1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_4_2_}
                      - JOIN (JoinDefinedByMetadata(_ru_danileyko_model_ClientStatus_macCustomer)) : <gen:2> -> <gen:3>
                         - CompositeQuerySpaceImpl(uid=<gen:3>)
                            - SQL table alias mapping - maccustome1_

""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.c.plan.CollectionLoader - Static select for collection ru.danileyko.model.DevPort.clientStatus: select clientstat0_.device_ip as device_ip2_0_0_, clientstat0_.ifname as ifname3_0_0_, clientstat0_.id as id1_0_0_, clientstat0_.id as id1_0_1_, clientstat0_.device_ip as device_ip2_0_1_, clientstat0_.ifname as ifname3_0_1_, clientstat0_.clientip as clientip4_0_1_, clientstat0_.mac as mac5_0_1_, clientstat0_.status as status6_0_1_, clientstat0_.updatetime as updatetime7_0_1_, clientstat0_.vendor as vendor8_0_1_, clientstat0_.vlan as vlan9_0_1_, maccustome1_.id as id1_4_2_, maccustome1_.change_status_date as change_status_date2_4_2_, maccustome1_.created_by as created_by3_4_2_, maccustome1_.date_created as date_created4_4_2_, maccustome1_.date_modified as date_modified5_4_2_, maccustome1_.ip_detail_id as ip_detail_id6_4_2_, maccustome1_.mac as mac7_4_2_, maccustome1_.modified_by as modified_by8_4_2_, maccustome1_.puser as puser9_4_2_, maccustome1_.status as status10_4_2_, maccustome1_.type_device_id as type_device_id11_4_2_ from hclientstatus clientstat0_ left outer join mac_customer_v maccustome1_ on clientstat0_.mac=maccustome1_.mac where clientstat0_.device_ip=? and clientstat0_.ifname=?
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@7c9d20e3]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@47159339]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : devIp
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ifName
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ip
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : mac
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : macCustomer
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : macCustomer
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@579d91a8]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.clientStatus
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : port.clientStatus
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.device
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4e389c87]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.device.model
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.device.my_sub_type_id
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.device.name
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.device.ports
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : port.device.ports
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.device.vendor
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.ifName
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port.portStatusList
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@268b3f1f]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@487e2473]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port._ru_danileyko_model_PortStatus_devPort
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@4228555f]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port._ru_danileyko_model_PortStatus_devPort.device
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : port._ru_danileyko_model_PortStatus_devPort.device
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port._ru_danileyko_model_PortStatus_devPort.ifName
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port._ru_danileyko_model_ClientStatus_port
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.CompositeQuerySpaceImpl@27f041e2]
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port._ru_danileyko_model_ClientStatus_port.device
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Property path deemed to be circular : port._ru_danileyko_model_ClientStatus_port.device
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port._ru_danileyko_model_ClientStatus_port.ifName
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : status
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : updatetime
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vlan
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(collection=ru.danileyko.model.MacCustomer.statusList)
    - Returns
       - CollectionReturnImpl(collection=ru.danileyko.model.MacCustomer.statusList, querySpaceUid=<gen:0>, path=[ru.danileyko.model.MacCustomer.statusList])
          - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.ClientStatus, querySpaceUid=<gen:1>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>)
             - EntityAttributeFetchImpl(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>.port)
                - EntityAttributeFetchImpl(entity=ru.danileyko.model.Device, querySpaceUid=<gen:3>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>.port.device)
                - CollectionAttributeFetchImpl(collection=ru.danileyko.model.DevPort.portStatusList, querySpaceUid=<gen:4>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>.port.portStatusList)
                   - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.PortStatus, querySpaceUid=<gen:5>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>.port.portStatusList.<elements>)
                - CompositeAttributeFetchImpl(composite=ru.danileyko.model.DevPort, querySpaceUid=<gen:6>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>.port._ru_danileyko_model_PortStatus_devPort)
                - CompositeAttributeFetchImpl(composite=ru.danileyko.model.DevPort, querySpaceUid=<gen:7>, path=[ru.danileyko.model.MacCustomer.statusList].<elements>.port._ru_danileyko_model_ClientStatus_port)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=ru.danileyko.model.MacCustomer.statusList)
          - SQL table alias mapping - statuslist0_
          - alias suffix - 0_
          - suffixed key columns - {mac5_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ru.danileyko.model.ClientStatus)
                - SQL table alias mapping - statuslist0_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
                - JOIN (JoinDefinedByMetadata(port)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=ru.danileyko.model.DevPort)
                      - SQL table alias mapping - devport1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_2_2_}
                      - JOIN (JoinDefinedByMetadata(device)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=ru.danileyko.model.Device)
                            - SQL table alias mapping - device2_
                            - alias suffix - 3_
                            - suffixed key columns - {ip1_1_3_}
                      - JOIN (JoinDefinedByMetadata(_ru_danileyko_model_PortStatus_devPort)) : <gen:2> -> <gen:6>
                         - CompositeQuerySpaceImpl(uid=<gen:6>)
                            - SQL table alias mapping - devport1_
                      - JOIN (JoinDefinedByMetadata(_ru_danileyko_model_ClientStatus_port)) : <gen:2> -> <gen:7>
                         - CompositeQuerySpaceImpl(uid=<gen:7>)
                            - SQL table alias mapping - devport1_

""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.c.plan.CollectionLoader - Static select for collection ru.danileyko.model.MacCustomer.statusList: select statuslist0_.mac as mac5_0_0_, statuslist0_.id as id1_0_0_, statuslist0_.id as id1_0_1_, statuslist0_.device_ip as device_ip2_0_1_, statuslist0_.ifname as ifname3_0_1_, statuslist0_.clientip as clientip4_0_1_, statuslist0_.mac as mac5_0_1_, statuslist0_.status as status6_0_1_, statuslist0_.updatetime as updatetime7_0_1_, statuslist0_.vendor as vendor8_0_1_, statuslist0_.vlan as vlan9_0_1_, devport1_.id as id1_2_2_, devport1_.devid as devid3_2_2_, devport1_.ifname as ifname2_2_2_, device2_.ip as ip1_1_3_, device2_.model as model2_1_3_, device2_.my_sub_type_id as my_sub_type_id3_1_3_, device2_.name as name4_1_3_, device2_.vendor as vendor5_1_3_ from hclientstatus statuslist0_ left outer join hdevport devport1_ on statuslist0_.device_ip=devport1_.devid and statuslist0_.ifname=devport1_.ifname left outer join hdevices device2_ on devport1_.devid=device2_.ip where statuslist0_.mac=?
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.internal.SessionFactoryImpl - Instantiated session factory
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.internal.NamedQueryRepository - Checking 0 named HQL queries
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.internal.NamedQueryRepository - Checking 0 named SQL queries
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.internal.SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@770f453d
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.internal.SessionFactoryRegistry - Registering SessionFactory: 135c49f4-0317-4e53-862c-f37563519608 (<unnamed>)
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.internal.SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.j.i.schemagen.JpaSchemaGenerator - No actions specified; doing nothing
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.j.i.EntityManagerFactoryRegistry - Initializing EntityManagerFactoryRegistry : org.hibernate.jpa.internal.EntityManagerFactoryRegistry@530c0f3a
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.j.i.EntityManagerFactoryRegistry - Registering EntityManagerFactory: default 
""2017-10-03 14:58:41 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@d183b2a: startup date [Tue Oct 03 14:58:32 KRAT 2017]; root of context hierarchy
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Looking for request mappings in application context: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@d183b2a: startup date [Tue Oct 03 14:58:32 KRAT 2017]; root of context hierarchy
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 4 request handler methods found on class ru.danileyko.controller.DataController: {public java.lang.String ru.danileyko.controller.DataController.getStatus()={[/sshtest]}, public java.lang.String ru.danileyko.controller.DataController.getUser()={[/user]}, public java.util.List ru.danileyko.controller.DataController.getDevices()={[/alldev]}, public java.util.List ru.danileyko.controller.DataController.getPortStatus()={[/portstatus]}}
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sshtest]}" onto public java.lang.String ru.danileyko.controller.DataController.getStatus()
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user]}" onto public java.lang.String ru.danileyko.controller.DataController.getUser()
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alldev]}" onto public java.util.List<ru.danileyko.model.Device> ru.danileyko.controller.DataController.getDevices()
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/portstatus]}" onto public java.util.List<ru.danileyko.reports.ReportStatusOfPort> ru.danileyko.controller.DataController.getPortStatus()
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 2 request handler methods found on class org.springframework.boot.autoconfigure.web.BasicErrorController: {public org.springframework.http.ResponseEntity org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)={[/error]}, public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)={[/error],produces=[text/html]}}
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Looking for URL mappings in application context: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@d183b2a: startup date [Tue Oct 03 14:58:32 KRAT 2017]; root of context hierarchy
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Rejected bean name 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor': no URL paths identified
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Rejected bean name 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor': no URL paths identified
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Rejected bean name 'org.springframework.context.annotation.internalRequiredAnnotationProcessor': no URL paths identified
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Rejected bean name 'org.springframework.context.annotation.internalCommonAnnotationProcessor': no URL paths identified
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Rejected bean name 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor': no URL paths identified
""2017-10-03 14:58:42 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.h.BeanNameUrlHandlerMapping - Rejected bean name 'org.springframework.context.event.internalEventListenerProcessor': no URL paths identified
